MarkettypeID,date,Portfolios,RM,SMB,HML,RMW,CMA
P9709,2009/12/16,2,-0.006048,0.001041,-0.00232,-0.000849,0.000574
P9709,2009/12/16,1,-0.006048,0.000961,-0.001281,0.000069,0.000344
P9713,2009/12/16,3,-0.006048,0.002187,-0.002667,0.000325,0.000725
P9713,2009/12/16,1,-0.006048,0.000964,-0.001346,0.000293,0.000271
P9713,2009/12/16,2,-0.006048,0.001057,-0.002202,-0.000544,0.000451
P9714,2009/12/16,1,-0.006048,0.000961,-0.001281,0.000069,0.000344
P9714,2009/12/16,3,-0.006048,0.002143,-0.002704,0.000141,0.000663
P9714,2009/12/16,2,-0.006048,0.001041,-0.00232,-0.000849,0.000574
P9709,2009/12/17,1,-0.024048,-0.006889,0.002014,0.002604,-0.00473
P9709,2009/12/17,2,-0.024048,-0.006845,0.000224,0.001909,-0.005213
P9709,2009/12/17,3,-0.024048,-0.003414,-0.000988,-0.000596,-0.004151
P9713,2009/12/17,3,-0.024048,-0.003383,-0.000818,-0.000286,-0.003829
P9713,2009/12/17,2,-0.024048,-0.006692,0.000286,0.002197,-0.005044
P9713,2009/12/17,1,-0.024048,-0.00674,0.00194,0.002962,-0.0044
P9714,2009/12/17,3,-0.024048,-0.003414,-0.000988,-0.000596,-0.004151
P9714,2009/12/17,2,-0.024048,-0.006845,0.000224,0.001909,-0.005213
P9714,2009/12/17,1,-0.024048,-0.006889,0.002014,0.002604,-0.00473
P9709,2009/12/18,3,-0.023048,-0.007183,-0.001597,0.001892,-0.001037
P9709,2009/12/18,2,-0.023048,-0.010878,0.002523,0.003399,-0.003682
P9709,2009/12/18,1,-0.023048,-0.012318,0.00388,-0.002675,-0.001324
P9713,2009/12/18,1,-0.023048,-0.011478,0.004776,-0.003053,-0.000783
P9713,2009/12/18,3,-0.023048,-0.00719,-0.000777,0.001673,-0.00042
P9713,2009/12/18,2,-0.023048,-0.01021,0.002889,0.003011,-0.003168
P9714,2009/12/18,1,-0.023048,-0.012318,0.00388,-0.002675,-0.001324
P9714,2009/12/18,2,-0.023048,-0.010878,0.002523,0.003399,-0.003682
P9714,2009/12/18,3,-0.023048,-0.007183,-0.001597,0.001892,-0.001037
P9709,2009/12/21,2,0.003953,0.009462,-0.000085,-0.003436,0.0064
P9709,2009/12/21,1,0.003953,0.009596,-0.001305,-0.001927,0.00866
P9709,2009/12/21,3,0.003953,0.005014,-0.001536,-0.002524,0.001329
P9713,2009/12/21,2,0.003953,0.008863,-0.000417,-0.0031,0.006013
P9713,2009/12/21,3,0.003953,0.004615,-0.001663,-0.002281,0.001062
P9713,2009/12/21,1,0.003953,0.008964,-0.00202,-0.001437,0.007924
P9714,2009/12/21,2,0.003953,0.009462,-0.000085,-0.003436,0.0064
P9714,2009/12/21,1,0.003953,0.009596,-0.001305,-0.001927,0.00866
P9714,2009/12/21,3,0.003953,0.005014,-0.001536,-0.002524,0.001329
P9709,2009/12/22,2,-0.023048,-0.000926,0.002157,0.003958,-0.005027
P9709,2009/12/22,3,-0.023048,0.000297,-0.002342,0.002392,-0.002804
P9709,2009/12/22,1,-0.023048,-0.001587,0.00292,-0.000413,-0.005534
P9713,2009/12/22,1,-0.023048,-0.001652,0.00283,-0.001045,-0.004686
P9713,2009/12/22,3,-0.023048,-0.000328,-0.00158,0.001964,-0.002157
P9713,2009/12/22,2,-0.023048,-0.001049,0.002109,0.003347,-0.004326
P9714,2009/12/22,3,-0.023048,0.000297,-0.002342,0.002392,-0.002804
P9714,2009/12/22,2,-0.023048,-0.000926,0.002157,0.003958,-0.005027
P9714,2009/12/22,1,-0.023048,-0.001587,0.00292,-0.000413,-0.005534
P9709,2009/12/23,3,0.008953,0.004433,-0.00078,0.000494,0.00168
P9709,2009/12/23,2,0.008953,0.007747,-0.000329,0.000121,0.002413
P9709,2009/12/23,1,0.008953,0.007895,-0.002242,-0.000552,0.000539
P9713,2009/12/23,2,0.008953,0.007597,-0.000231,-0.000252,0.002412
P9713,2009/12/23,3,0.008953,0.00456,-0.000778,0.000216,0.001579
P9713,2009/12/23,1,0.008953,0.007769,-0.002016,-0.000972,0.000467
P9714,2009/12/23,2,0.008953,0.007747,-0.000329,0.000121,0.002413
P9714,2009/12/23,3,0.008953,0.004433,-0.00078,0.000494,0.00168
P9714,2009/12/23,1,0.008953,0.007895,-0.002242,-0.000552,0.000539
P9709,2009/12/24,1,0.027953,0.002344,-0.000938,0.002186,0.000515
P9709,2009/12/24,2,0.027953,0.00218,0.001102,0.001163,0.001618
P9709,2009/12/24,3,0.027953,0.00072,0.002399,0.000944,0.000576
P9713,2009/12/24,3,0.027953,0.001405,0.002241,0.000934,0.000625
P9713,2009/12/24,2,0.027953,0.00267,0.001265,0.001054,0.001486
P9714,2009/12/24,1,0.027953,0.002344,-0.000938,0.002186,0.000515
P9714,2009/12/24,3,0.027953,0.00072,0.002399,0.000944,0.000576
P9713,2009/12/24,1,0.027953,0.002814,-0.00044,0.002084,0.000559
P9714,2009/12/24,2,0.027953,0.00218,0.001102,0.001163,0.001618
P9709,2009/12/25,3,-0.002048,0.004682,-0.002937,-0.002027,0.002937
P9709,2009/12/25,1,-0.002048,0.007926,-0.002035,-0.003694,0.005
P9709,2009/12/25,2,-0.002048,0.007908,-0.001262,-0.002799,0.003958
P9713,2009/12/25,2,-0.002048,0.007847,-0.001035,-0.002855,0.003722
P9713,2009/12/25,1,-0.002048,0.007835,-0.001728,-0.003725,0.004819
P9713,2009/12/25,3,-0.002048,0.004798,-0.00274,-0.00208,0.002644
P9714,2009/12/25,2,-0.002048,0.007908,-0.001262,-0.002799,0.003958
P9714,2009/12/25,1,-0.002048,0.007926,-0.002035,-0.003694,0.005
P9714,2009/12/25,3,-0.002048,0.004682,-0.002937,-0.002027,0.002937
P9709,2009/12/28,3,0.014953,0.003038,0.00062,0.000605,0.00219
P9709,2009/12/28,2,0.014953,0.002209,-0.000535,-0.0003,0.003595
P9709,2009/12/28,1,0.014953,0.002674,0.000163,0.001844,0.004545
P9713,2009/12/28,1,0.014953,0.002569,-0.0001,0.001499,0.004229
P9713,2009/12/28,3,0.014953,0.003025,0.000336,0.000409,0.002079
P9713,2009/12/28,2,0.014953,0.002177,-0.000678,-0.000487,0.003398
P9714,2009/12/28,2,0.014953,0.002209,-0.000535,-0.0003,0.003595
P9714,2009/12/28,1,0.014953,0.002674,0.000163,0.001844,0.004545
P9714,2009/12/28,3,0.014953,0.003038,0.00062,0.000605,0.00219
P9709,2009/12/29,2,0.006953,-0.000117,-0.000046,0.000162,-0.00054
P9709,2009/12/29,3,0.006953,0.002656,-0.000308,-0.000427,-0.001133
P9709,2009/12/29,1,0.006953,-0.000494,0.001491,-0.000669,-0.000117
P9713,2009/12/29,2,0.006953,0.000031,-0.000295,0.000055,-0.0004
P9713,2009/12/29,1,0.006953,-0.000335,0.001127,-0.000919,-0.000119
P9713,2009/12/29,3,0.006953,0.002708,-0.000645,-0.000603,-0.000756
P9714,2009/12/29,2,0.006953,-0.000117,-0.000046,0.000162,-0.00054
P9714,2009/12/29,1,0.006953,-0.000494,0.001491,-0.000669,-0.000117
P9714,2009/12/29,3,0.006953,0.002656,-0.000308,-0.000427,-0.001133
P9709,2009/12/30,3,0.014953,-0.01126,-0.000924,0.001837,-0.000304
P9709,2009/12/30,2,0.014953,-0.018702,-0.002327,0.002337,-0.003881
P9709,2009/12/30,1,0.014953,-0.01927,0.001183,0.002023,-0.002423
P9713,2009/12/30,3,0.013953,-0.0113,-0.001018,0.001982,-0.000385
P9713,2009/12/30,1,0.013953,-0.018837,0.000813,0.002195,-0.002302
P9713,2009/12/30,2,0.013953,-0.018281,-0.002551,0.002403,-0.003856
P9714,2009/12/30,3,0.014953,-0.01126,-0.000924,0.001837,-0.000304
P9714,2009/12/30,2,0.014953,-0.018702,-0.002327,0.002337,-0.003881
P9714,2009/12/30,1,0.014953,-0.01927,0.001183,0.002023,-0.002423
P9709,2009/12/31,2,0.005953,0.004977,-0.000355,-0.001287,0.000789
P9709,2009/12/31,3,0.005953,0.004487,-0.000033,-0.00128,0.000674
P9709,2009/12/31,1,0.005953,0.005037,-0.000654,-0.001283,0.001624
P9713,2009/12/31,3,0.005953,0.003921,0.000174,-0.00105,0.000524
P9713,2009/12/31,1,0.005953,0.004482,-0.000705,-0.000953,0.001405
P9714,2009/12/31,1,0.005953,0.005037,-0.000654,-0.001283,0.001624
P9714,2009/12/31,3,0.005953,0.004487,-0.000033,-0.00128,0.000674
P9713,2009/12/31,2,0.005953,0.004455,-0.000304,-0.001022,0.000625
P9714,2009/12/31,2,0.005953,0.004977,-0.000355,-0.001287,0.000789
P9709,2010/1/4,2,-0.009048,0.012885,-0.000451,-0.003926,0.002423
P9709,2010/1/4,3,-0.009048,0.007893,-0.000852,-0.003277,0.001245
P9709,2010/1/4,1,-0.009048,0.01325,-0.001597,-0.003746,0.000671
P9713,2010/1/4,2,-0.009048,0.012549,-0.000045,-0.003836,0.002614
P9713,2010/1/4,3,-0.009048,0.007795,-0.00072,-0.003009,0.001423
P9713,2010/1/4,1,-0.009048,0.01291,-0.001145,-0.003864,0.000841
P9714,2010/1/4,2,-0.009048,0.012885,-0.000451,-0.003926,0.002423
P9714,2010/1/4,1,-0.009048,0.01325,-0.001597,-0.003746,0.000671
P9714,2010/1/4,3,-0.009048,0.007893,-0.000852,-0.003277,0.001245
P9709,2010/1/5,3,0.008953,0.002939,-0.000365,-0.000343,-0.000257
P9709,2010/1/5,2,0.008953,0.000965,0.000297,0.00001,0.002063
P9709,2010/1/5,1,0.008953,0.00101,0.000509,0.001835,0.003184
P9713,2010/1/5,3,0.008953,0.003577,-0.00046,-0.000421,0.000098
P9713,2010/1/5,2,0.008953,0.001764,0.000538,-0.000176,0.002075
P9713,2010/1/5,1,0.008953,0.001816,0.001121,0.001105,0.003161
P9714,2010/1/5,1,0.008953,0.00101,0.000509,0.001835,0.003184
P9714,2010/1/5,2,0.008953,0.000965,0.000297,0.00001,0.002063
P9714,2010/1/5,3,0.008953,0.002939,-0.000365,-0.000343,-0.000257
P9709,2010/1/6,2,-0.008048,0.003403,0.001091,0.001857,0.002328
P9709,2010/1/6,3,-0.008048,0.000746,-0.000135,0.002309,0.000256
P9709,2010/1/6,1,-0.008048,0.00375,0.000389,0.001462,0.001062
P9713,2010/1/6,1,-0.007048,0.003614,0.000628,0.001647,0.00167
P9713,2010/1/6,3,-0.007048,0.000708,0.000024,0.002546,0.000583
P9713,2010/1/6,2,-0.007048,0.003291,0.001186,0.001924,0.002541
P9714,2010/1/6,3,-0.008048,0.000746,-0.000135,0.002309,0.000256
P9714,2010/1/6,2,-0.008048,0.003403,0.001091,0.001857,0.002328
P9714,2010/1/6,1,-0.008048,0.00375,0.000389,0.001462,0.001062
P9709,2010/1/7,1,-0.021048,-0.001051,-0.001443,0.000733,-0.000958
P9709,2010/1/7,3,-0.021048,-0.002184,-0.00036,-0.000277,-0.001205
P9709,2010/1/7,2,-0.021048,-0.001384,0.000017,-0.000437,-0.000007
P9713,2010/1/7,1,-0.021048,-0.001254,-0.002384,0.000676,-0.001198
P9713,2010/1/7,3,-0.021048,-0.002312,-0.000688,-0.000513,-0.001486
P9714,2010/1/7,1,-0.021048,-0.001051,-0.001443,0.000733,-0.000958
P9713,2010/1/7,2,-0.021048,-0.001542,-0.000428,-0.000502,-0.000153
P9714,2010/1/7,2,-0.021048,-0.001384,0.000017,-0.000437,-0.000007
P9714,2010/1/7,3,-0.021048,-0.002184,-0.00036,-0.000277,-0.001205
P9709,2010/1/8,1,0.002953,0.007369,-0.002691,-0.004036,0.004643
P9709,2010/1/8,2,0.002953,0.007047,-0.000751,-0.003968,0.003368
P9709,2010/1/8,3,0.002953,0.005664,-0.000845,-0.003712,0.00181
P9713,2010/1/8,2,0.003953,0.006339,-0.001283,-0.003885,0.003446
P9713,2010/1/8,1,0.003953,0.006605,-0.003783,-0.0041,0.004318
P9713,2010/1/8,3,0.003953,0.00504,-0.001147,-0.003652,0.001578
P9714,2010/1/8,3,0.002953,0.005664,-0.000845,-0.003712,0.00181
P9714,2010/1/8,2,0.002953,0.007047,-0.000751,-0.003968,0.003368
P9714,2010/1/8,1,0.002953,0.007369,-0.002691,-0.004036,0.004643
P9709,2010/1/11,1,0.003953,0.004226,0.001032,-0.003806,0.005671
P9709,2010/1/11,3,0.003953,0.002593,-0.001113,-0.003814,0.005233
P9709,2010/1/11,2,0.003953,0.003948,0.000893,-0.004183,0.00552
P9713,2010/1/11,1,0.003953,0.004176,0.001194,-0.003762,0.006063
P9713,2010/1/11,2,0.003953,0.003906,0.000941,-0.003883,0.005709
P9713,2010/1/11,3,0.003953,0.002542,-0.001229,-0.003283,0.005609
P9714,2010/1/11,2,0.003953,0.003948,0.000893,-0.004183,0.00552
P9714,2010/1/11,3,0.003953,0.002593,-0.001113,-0.003814,0.005233
P9714,2010/1/11,1,0.003953,0.004226,0.001032,-0.003806,0.005671
P9709,2010/1/12,1,0.016953,0.002794,0.003245,0.002076,-0.003979
P9709,2010/1/12,2,0.016953,0.002779,0.000974,0.002896,-0.000849
P9709,2010/1/12,3,0.016953,-0.000414,0.001916,0.003141,-0.000963
P9713,2010/1/12,3,0.016953,-0.000115,0.001874,0.00312,-0.001006
P9713,2010/1/12,2,0.016953,0.002843,0.001135,0.002768,-0.000817
P9713,2010/1/12,1,0.016953,0.002903,0.003473,0.002251,-0.003872
P9714,2010/1/12,2,0.016953,0.002779,0.000974,0.002896,-0.000849
P9714,2010/1/12,1,0.016953,0.002794,0.003245,0.002076,-0.003979
P9714,2010/1/12,3,0.016953,-0.000414,0.001916,0.003141,-0.000963
P9709,2010/1/13,1,-0.030048,0.01711,-0.004406,-0.00981,0.004184
P9709,2010/1/13,3,-0.030048,0.007427,-0.006169,-0.005932,0.004784
P9709,2010/1/13,2,-0.030048,0.017033,-0.003129,-0.006331,0.007612
P9713,2010/1/13,3,-0.030048,0.007479,-0.005434,-0.005928,0.004648
P9713,2010/1/13,1,-0.030048,0.016909,-0.003117,-0.009535,0.004583
P9713,2010/1/13,2,-0.030048,0.016787,-0.002241,-0.006199,0.007523
P9714,2010/1/13,3,-0.030048,0.007427,-0.006169,-0.005932,0.004784
P9714,2010/1/13,1,-0.030048,0.01711,-0.004406,-0.00981,0.004184
P9714,2010/1/13,2,-0.030048,0.017033,-0.003129,-0.006331,0.007612
P9709,2010/1/14,1,0.014953,0.011643,-0.003638,0.00091,-0.000349
P9709,2010/1/14,2,0.014953,0.011573,-0.002447,-0.000424,0.001033
P9709,2010/1/14,3,0.014953,0.008199,-0.000891,0.001218,-0.000623
P9713,2010/1/14,1,0.014953,0.011683,-0.002705,0.000629,-0.00005
P9713,2010/1/14,3,0.014953,0.008274,-0.000694,0.001295,-0.000138
P9713,2010/1/14,2,0.014953,0.011565,-0.002098,-0.000579,0.001316
P9714,2010/1/14,2,0.014953,0.011573,-0.002447,-0.000424,0.001033
P9714,2010/1/14,3,0.014953,0.008199,-0.000891,0.001218,-0.000623
P9714,2010/1/14,1,0.014953,0.011643,-0.003638,0.00091,-0.000349
P9709,2010/1/15,1,0.003953,0.00416,0.000518,-0.001686,-0.000601
P9709,2010/1/15,3,0.003953,0.002785,0.001319,0.000039,0.000438
P9709,2010/1/15,2,0.003953,0.004036,0.000897,-0.000564,0.000137
P9713,2010/1/15,3,0.003953,0.002717,0.001413,-0.000087,0.000367
P9713,2010/1/15,2,0.003953,0.003909,0.001124,-0.00063,0.000117
P9713,2010/1/15,1,0.003953,0.004054,0.000805,-0.00171,-0.000671
P9714,2010/1/15,2,0.003953,0.004036,0.000897,-0.000564,0.000137
P9714,2010/1/15,1,0.003953,0.00416,0.000518,-0.001686,-0.000601
P9714,2010/1/15,3,0.003953,0.002785,0.001319,0.000039,0.000438
P9709,2010/1/18,2,0.005953,0.009693,0.001644,-0.002787,-0.000016
P9709,2010/1/18,3,0.005953,0.003782,0.001539,-0.000576,-0.000084
P9709,2010/1/18,1,0.005953,0.010678,0.000255,-0.000377,-0.004229
P9713,2010/1/18,1,0.005953,0.010141,0.00002,-0.000306,-0.004197
P9713,2010/1/18,2,0.005953,0.00926,0.001605,-0.002613,-0.000067
P9714,2010/1/18,1,0.005953,0.010678,0.000255,-0.000377,-0.004229
P9713,2010/1/18,3,0.005953,0.003796,0.001071,-0.00062,-0.000407
P9714,2010/1/18,2,0.005953,0.009693,0.001644,-0.002787,-0.000016
P9714,2010/1/18,3,0.005953,0.003782,0.001539,-0.000576,-0.000084
P9709,2010/1/19,2,0.000953,-0.000196,-0.000236,-0.00095,0.000881
P9709,2010/1/19,1,0.000953,-0.000317,-0.00044,-0.002241,0.00279
P9709,2010/1/19,3,0.000953,0.002499,-0.000559,-0.001879,0.000723
P9713,2010/1/19,3,0.000953,0.002701,-0.000777,-0.00221,0.000577
P9713,2010/1/19,2,0.000953,0.000132,-0.000205,-0.001062,0.000683
P9713,2010/1/19,1,0.000953,0.000016,-0.000446,-0.002284,0.002602
P9714,2010/1/19,2,0.000953,-0.000196,-0.000236,-0.00095,0.000881
P9714,2010/1/19,3,0.000953,0.002499,-0.000559,-0.001879,0.000723
P9714,2010/1/19,1,0.000953,-0.000317,-0.00044,-0.002241,0.00279
P9709,2010/1/20,1,-0.032048,-0.002588,-0.002226,-0.001847,-0.000764
P9709,2010/1/20,3,-0.032048,-0.001206,-0.004296,-0.002867,-0.002267
P9709,2010/1/20,2,-0.032048,-0.002823,-0.00238,-0.002045,-0.002229
P9713,2010/1/20,1,-0.031048,-0.002915,-0.002708,-0.001544,-0.000215
P9713,2010/1/20,2,-0.031048,-0.003142,-0.002364,-0.001585,-0.001888
P9713,2010/1/20,3,-0.031048,-0.002003,-0.003651,-0.002478,-0.00207
P9714,2010/1/20,2,-0.032048,-0.002823,-0.00238,-0.002045,-0.002229
P9714,2010/1/20,1,-0.032048,-0.002588,-0.002226,-0.001847,-0.000764
P9714,2010/1/20,3,-0.032048,-0.001206,-0.004296,-0.002867,-0.002267
P9709,2010/1/21,3,0.005953,0.007439,-0.003838,-0.003399,0.001951
P9709,2010/1/21,2,0.005953,0.003669,-0.003842,-0.004252,-0.000062
P9709,2010/1/21,1,0.005953,0.003227,-0.0027,-0.004677,0.002484
P9713,2010/1/21,2,0.005953,0.00371,-0.003479,-0.004055,-0.000085
P9713,2010/1/21,3,0.005953,0.007204,-0.003439,-0.003382,0.001961
P9713,2010/1/21,1,0.005953,0.003298,-0.002398,-0.004363,0.002643
P9714,2010/1/21,2,0.005953,0.003669,-0.003842,-0.004252,-0.000062
P9714,2010/1/21,3,0.005953,0.007439,-0.003838,-0.003399,0.001951
P9714,2010/1/21,1,0.005953,0.003227,-0.0027,-0.004677,0.002484
P9709,2010/1/22,2,-0.011048,-0.011617,-0.000821,-0.003442,-0.007015
P9709,2010/1/22,1,-0.011048,-0.012008,0.004511,-0.006106,-0.007618
P9709,2010/1/22,3,-0.011048,-0.00492,-0.000013,-0.003903,-0.000328
P9713,2010/1/22,3,-0.011048,-0.00472,-0.000202,-0.004125,-0.000342
P9713,2010/1/22,2,-0.011048,-0.011142,-0.00099,-0.003551,-0.006659
P9714,2010/1/22,2,-0.011048,-0.011617,-0.000821,-0.003442,-0.007015
P9714,2010/1/22,3,-0.011048,-0.00492,-0.000013,-0.003903,-0.000328
P9714,2010/1/22,1,-0.011048,-0.012008,0.004511,-0.006106,-0.007618
P9713,2010/1/22,1,-0.011048,-0.01149,0.00426,-0.005943,-0.007094
P9709,2010/1/25,2,-0.012048,-0.002794,-0.001251,0.003212,0.001582
P9709,2010/1/25,3,-0.012048,-0.002664,-0.002258,0.003197,0.000039
P9709,2010/1/25,1,-0.012048,-0.003202,-0.00362,0.002634,0.003905
P9713,2010/1/25,1,-0.012048,-0.002809,-0.0033,0.002198,0.003645
P9713,2010/1/25,2,-0.012048,-0.002434,-0.001236,0.002823,0.001522
P9714,2010/1/25,1,-0.012048,-0.003202,-0.00362,0.002634,0.003905
P9714,2010/1/25,3,-0.012048,-0.002664,-0.002258,0.003197,0.000039
P9713,2010/1/25,3,-0.012048,-0.002249,-0.002239,0.002948,0.000092
P9714,2010/1/25,2,-0.012048,-0.002794,-0.001251,0.003212,0.001582
P9709,2010/1/26,2,-0.025048,-0.011321,-0.002645,0.005047,-0.006161
P9709,2010/1/26,1,-0.025048,-0.011797,-0.001511,0.006772,-0.005688
P9709,2010/1/26,3,-0.025048,-0.005554,-0.002013,0.005626,-0.001031
P9713,2010/1/26,3,-0.025048,-0.005293,-0.001439,0.005175,-0.000647
P9713,2010/1/26,1,-0.025048,-0.011132,-0.000739,0.006198,-0.005234
P9713,2010/1/26,2,-0.025048,-0.010768,-0.00214,0.004731,-0.005909
P9714,2010/1/26,3,-0.025048,-0.005554,-0.002013,0.005626,-0.001031
P9714,2010/1/26,1,-0.025048,-0.011797,-0.001511,0.006772,-0.005688
P9714,2010/1/26,2,-0.025048,-0.011321,-0.002645,0.005047,-0.006161
P9709,2010/1/27,2,-0.013048,0.003347,0.002463,0.002846,0.001139
P9709,2010/1/27,3,-0.013048,-0.000117,0.000052,0.002572,-0.0018
P9709,2010/1/27,1,-0.013048,0.003388,-0.000069,0.004431,-0.001329
P9713,2010/1/27,3,-0.012048,-0.000636,0.000422,0.002552,-0.001644
P9713,2010/1/27,1,-0.012048,0.003014,-0.000142,0.00442,-0.000797
P9714,2010/1/27,1,-0.013048,0.003388,-0.000069,0.004431,-0.001329
P9713,2010/1/27,2,-0.012048,0.002946,0.002393,0.002796,0.001286
P9714,2010/1/27,3,-0.013048,-0.000117,0.000052,0.002572,-0.0018
P9714,2010/1/27,2,-0.013048,0.003347,0.002463,0.002846,0.001139
P9709,2010/1/28,2,0.002953,0.007379,-0.000418,-0.000012,0.002585
P9709,2010/1/28,1,0.002953,0.007397,-0.004083,0.000852,0.000674
P9709,2010/1/28,3,0.002953,0.002914,-0.001254,0.000282,0.000312
P9713,2010/1/28,2,0.003953,0.007071,-0.000604,-0.000269,0.002681
P9714,2010/1/28,1,0.002953,0.007397,-0.004083,0.000852,0.000674
P9714,2010/1/28,3,0.002953,0.002914,-0.001254,0.000282,0.000312
P9713,2010/1/28,3,0.003953,0.002893,-0.001458,0.000212,0.000389
P9713,2010/1/28,1,0.003953,0.007088,-0.004069,0.000287,0.000575
P9714,2010/1/28,2,0.002953,0.007379,-0.000418,-0.000012,0.002585
P9709,2010/1/29,2,-0.000048,0.008231,-0.000813,-0.002588,0.00225
P9709,2010/1/29,3,-0.000048,0.006175,-0.002847,-0.002639,0.001387
P9709,2010/1/29,1,-0.000048,0.008161,-0.001902,-0.00372,0.003173
P9713,2010/1/29,1,-0.000048,0.007778,-0.002216,-0.003182,0.002677
P9714,2010/1/29,3,-0.000048,0.006175,-0.002847,-0.002639,0.001387
P9713,2010/1/29,2,-0.000048,0.00783,-0.001115,-0.002382,0.002186
P9713,2010/1/29,3,-0.000048,0.005979,-0.003019,-0.002261,0.001417
P9714,2010/1/29,2,-0.000048,0.008231,-0.000813,-0.002588,0.00225
P9714,2010/1/29,1,-0.000048,0.008161,-0.001902,-0.00372,0.003173
P9709,2010/2/1,1,-0.014048,0.003289,-0.006193,-0.002796,-0.004271
P9709,2010/2/1,2,-0.014048,0.003204,-0.004382,-0.002548,-0.002976
P9709,2010/2/1,3,-0.014048,0.002227,-0.003934,-0.001419,0.000398
P9713,2010/2/1,1,-0.015048,0.003039,-0.006589,-0.002636,-0.004496
P9714,2010/2/1,1,-0.014048,0.003289,-0.006193,-0.002796,-0.004271
P9713,2010/2/1,3,-0.015048,0.002196,-0.004316,-0.002026,-0.00013
P9713,2010/2/1,2,-0.015048,0.002948,-0.004691,-0.002896,-0.003074
P9714,2010/2/1,2,-0.014048,0.003204,-0.004382,-0.002548,-0.002976
P9714,2010/2/1,3,-0.014048,0.002227,-0.003934,-0.001419,0.000398
P9709,2010/2/2,3,-0.002048,0.000301,0.00295,-0.001706,0.000585
P9709,2010/2/2,1,-0.002048,-0.001869,0.005306,-0.000638,-0.000024
P9709,2010/2/2,2,-0.002048,-0.001948,0.001739,-0.001834,-0.000488
P9713,2010/2/2,3,-0.003048,0.000313,0.003107,-0.001347,0.00077
P9713,2010/2/2,2,-0.003048,-0.001807,0.001804,-0.001531,-0.000401
P9713,2010/2/2,1,-0.003048,-0.001794,0.005273,-0.000522,0.000174
P9714,2010/2/2,2,-0.002048,-0.001948,0.001739,-0.001834,-0.000488
P9714,2010/2/2,3,-0.002048,0.000301,0.00295,-0.001706,0.000585
P9714,2010/2/2,1,-0.002048,-0.001869,0.005306,-0.000638,-0.000024
P9709,2010/2/3,3,0.022953,-0.000888,0.005344,0.000301,-0.003126
P9709,2010/2/3,1,0.022953,-0.006128,0.001827,0.00242,0.000687
P9709,2010/2/3,2,0.022953,-0.006127,0.002132,0.000694,-0.001804
P9713,2010/2/3,3,0.022953,-0.000563,0.005158,-0.000402,-0.003122
P9713,2010/2/3,1,0.022953,-0.005629,0.001929,0.001247,0.000713
P9713,2010/2/3,2,0.022953,-0.005673,0.00215,-0.000076,-0.001648
P9714,2010/2/3,2,0.022953,-0.006127,0.002132,0.000694,-0.001804
P9714,2010/2/3,3,0.022953,-0.000888,0.005344,0.000301,-0.003126
P9714,2010/2/3,1,0.022953,-0.006128,0.001827,0.00242,0.000687
P9709,2010/2/4,1,-0.001048,0.012834,-0.00475,-0.009745,0.00546
P9709,2010/2/4,2,-0.001048,0.012464,-0.003548,-0.008751,0.004949
P9709,2010/2/4,3,-0.001048,0.008973,-0.005722,-0.008221,0.001316
P9713,2010/2/4,3,-0.001048,0.00869,-0.005632,-0.00833,0.001464
P9713,2010/2/4,1,-0.001048,0.012396,-0.004507,-0.010249,0.005401
P9713,2010/2/4,2,-0.001048,0.012071,-0.003342,-0.008833,0.005129
P9714,2010/2/4,1,-0.001048,0.012834,-0.00475,-0.009745,0.00546
P9714,2010/2/4,2,-0.001048,0.012464,-0.003548,-0.008751,0.004949
P9714,2010/2/4,3,-0.001048,0.008973,-0.005722,-0.008221,0.001316
P9709,2010/2/5,3,-0.019048,0.001093,-0.00347,-0.004116,-0.000216
P9709,2010/2/5,2,-0.019048,0.001499,-0.00259,-0.004025,0.00058
P9709,2010/2/5,1,-0.019048,0.001119,-0.004812,-0.005159,0.001005
P9713,2010/2/5,2,-0.019048,0.001318,-0.002699,-0.003806,0.000872
P9713,2010/2/5,1,-0.019048,0.000999,-0.004746,-0.004711,0.001343
P9714,2010/2/5,1,-0.019048,0.001119,-0.004812,-0.005159,0.001005
P9714,2010/2/5,2,-0.019048,0.001499,-0.00259,-0.004025,0.00058
P9713,2010/2/5,3,-0.019048,0.00078,-0.00364,-0.004127,0.000119
P9714,2010/2/5,3,-0.019048,0.001093,-0.00347,-0.004116,-0.000216
P9709,2010/2/8,1,-0.001048,0.001427,-0.004076,-0.004329,0.00707
P9709,2010/2/8,3,-0.001048,0.000971,-0.001974,-0.002556,0.002463
P9709,2010/2/8,2,-0.001048,0.001486,-0.001192,-0.003329,0.005776
P9713,2010/2/8,1,-0.001048,0.001762,-0.003665,-0.004895,0.006621
P9713,2010/2/8,2,-0.001048,0.001796,-0.000979,-0.003703,0.005514
P9713,2010/2/8,3,-0.001048,0.001408,-0.001875,-0.003046,0.002134
P9714,2010/2/8,3,-0.001048,0.000971,-0.001974,-0.002556,0.002463
P9714,2010/2/8,1,-0.001048,0.001427,-0.004076,-0.004329,0.00707
P9714,2010/2/8,2,-0.001048,0.001486,-0.001192,-0.003329,0.005776
P9709,2010/2/9,2,0.002953,-0.004388,0.001972,0.001216,-0.00096
P9709,2010/2/9,1,0.002953,-0.004208,0.002734,0.0022,-0.000734
